_id,_textJa,_textEn,_masterReleaseLabelId
Migration_IssueInfo,following options allow you至transfer 你的data 當 switching至new mobile device.<br>This can also be used至prevent losing 你的data 當 deleting app.,data can be taken over 當 model is changed透過preparing following data inherited.,1
Migration_IssueInfoNote,*Please read instructions carefully before transferring 你的data.,* Be sure至check procedure before taking over,1
Migration_Details,Data Transfer Details,Inheritance details,1
Migration_IssueNote,When transferring 你的data至different OS，你的付費愛心寶石 will be 轉換至免費愛心寶石.<br>付費 愛心寶石 are not affected 當 transferring至device與same OS.,If you take over between different OSs，付費 Loveka will be 轉換至free Loveka.<br>In case的takeover between OS，it will be taken over as it is.<br>When taking over至different OS 或 different store account，please cancel Miracle path yourself於advance.<br>If multiple/duplicate subscription is performed on Miracle path， benefits cannot be duplicated.,1
Migration_IssueNote2,When performing data transfer，all existing game data on this device will be deleted，與 game data的device you are transferring至will be overwritten.<br>When transferring 你的data至different OS，你的付費愛心寶石 will be 轉換至免費愛心寶石.<br>付費 愛心寶石 are not affected 當 transferring至device與same OS.,When data is taken over， game data的terminal is deleted與takeover game data is overwritten.<br>If you take over between different OSs，付費 Loveka will be 轉換至free Loveka.<br>In case的takeover between OS，it will be taken over as it is.<br>When taking over至different OS 或 different store account，please cancel Miracle path yourself於advance.<br>If multiple/duplicate subscription is performed on Miracle path， benefits cannot be duplicated.,1
Migration_Process,Data Transfer Details,Inheritance details,1
Migration_Setting,Data Transfer Setup,Data transfer settings,1
Migration_SettingsInfo,Please set data transfer password.,Please set password為data transfer,1
Migration_ID,Data Transfer ID,Handover ID,1
Migration_Password,Password,password,1
Migration_PasswordNote,Password must be between 8與32 characters.,* 8 characters 或 less 32 characters 或 less half -width alphanumeric characters,1
Migration_DispPassword,Show password,顯示 password input,1
Migration_SettingsButton,Set,Set,1
Migration_Complete,Data Transfer Setup Complete,Completed inheritance settings,1
Migration_CompleteInfo,Data transfer preparations are complete.<br>After downloading app on 你的new device，選擇 Data Transfer來自upper-right menu<br>的 標題畫面與enter 你的Data Transfer ID與password.,Ready至take over data。<br>After downloading app至tip的tip，please enter handover ID與password來自'Data transfer'於menu at 頂端 right的標題畫面.,1
Migration_IDCopy,Copied,Copy,1
Migration_CompleteNote,This data is important。Please refrain來自sharing it與third parties.<br>Make sure至save all notes與screenshots.<br>This password can be changed later.,* Please do not tell third party because it is important information<br>* Please save memos與screenshots<br>* 曜 can change 你的password later.,1
Migration_Migration,Initiate Data Transfer,Data transfer execution,1
Migration_MigrationInfo,選擇 transfer method you have configured.,Please 選擇 settling method,1
Migration_MigrationInfo2,Enter 你的Data Transfer ID與password.,Enter 你的takeover ID與password,1
Migration_MigrationInfo3,following options will allow you至transfer 你的data 當 switching至new mobile device.<br>They can also be used至prevent losing 你的data 當 deleting app.,曜 can take over data 當 you change model透過setting following handover settings.,1
Migration_MigrationNote,<color=#C12424>When transferring 你的data至different OS，你的付費愛心寶石 will be 轉換至免費愛心寶石.<br>付費 愛心寶石 are not affected 當 transferring至device與same OS.</color>,<COLOR =#c12424> If you take over between different OSs， 付費 Loveka is 轉換至free Loveka.<br>In case的takeover between OS，it will be taken over as it is.<br>When taking over至different OS 或 different store account，please cancel Miracle path yourself於advance.<br>If multiple/duplicate subscription is performed on Miracle path， benefits cannot be duplicated。</color>,1
Migration_MigrationNote2,When performing data transfer，all existing game data on this device will be deleted，與 game data的device you are transferring至will be overwritten.<br><color=#C12424>When transferring 你的data至different OS，你的付費愛心寶石 will be 轉換至免費愛心寶石.<br>付費 愛心寶石 are not affected 當 transferring至device與same OS.</color>,When data is taken over， game data的terminal is deleted與takeover game data is overwritten.<br><COLOR =#c12424> If you take over between different OSs， 付費 Loveka is 轉換至free Loveka.<br>In case的handing over與OS，it will be taken over as it is.<br>When taking over至different OS 或 different store account，please cancel Miracle path yourself於advance.<br>If multiple/duplicate subscription is performed on Miracle path， benefits cannot be duplicated。</color>,1
Migration_MigrationNoteConfirm,When performing data transfer，all existing game data on this device will be deleted，與 game data的device you are transferring至will be overwritten.<br><color=#C12424>When transferring 你的data至different OS，你的付費愛心寶石 will be 轉換至免費愛心寶石.<br>付費 愛心寶石 are not affected 當 transferring至device與same OS.</color>,When data is taken over， game data的terminal is deleted與takeover game data is overwritten.<br><COLOR =#c12424> If you take over between different OSs， 付費 Loveka is 轉換至free Loveka.<br>In case的handing over與OS，it will be taken over as it is.<br>When taking over至different OS 或 different store account，please cancel Miracle path yourself於advance.<br>If multiple/duplicate subscription is performed on Miracle path， benefits cannot be duplicated。</color>,1
Migration_MigrationConfirm,確認 Content至Transfer,確認的takeover content,1
Migration_MigrationData,Transferred Game Data,Game data至take over,1
Migration_MigrationDeleteData,Current Device Data,Data的terminal,1
Migration_UserID,使用r ID,使用r ID,1
Migration_UserName,使用r Name,username,1
Migration_Rank,使用r Rank,使用r Rank,1
Migration_ChargeMedal,付費愛心寶石,付費 Loveka,1
Migration_FreeMedal,免費愛心寶石,免費 Loveka,1
Migration_MigrationButton,Transfer Data,Data inherit,1
Migration_MigrationFinalConfirm,Final 確認,final confirmation,1
Migration_MigrationFinalConfirmInfo,"When performing data transfer，all existing game data on this device will be deleted,<br>與 game data的device you are transferring至will be overwritten.<size=29><br><br><color=#C12424>When transferring 你的data至different OS，你的付費愛心寶石 will be 轉換至免費愛心寶石.<br>付費 愛心寶石 are not affected 當 transferring至device與same OS.</size></color>","When data transfer is implemented， game data的terminal is deleted,<br>original game data is overwritten <size = 29><br><br><COLOR =#c12424> If you take over between different OSs， 付費 Loveka will be 轉換至free Loveka.<br>If it is taken over between OS，it will be taken over as it is.<br>When taking over至different OS 或 different store account，please cancel Miracle path yourself於advance.<br>If multiple/duplication is enrolled於Miracle path， benefits cannot be duplicated </size> </color>",1
Migration_MigrationFinalConfirmNote,<color=#C12424>Are you sure you want至initiate transfer?</color>,<color =#c12424> Do you really take over？</color>,1
MemberList_DialogTitle,Change Your Best Girl,Change的recommended 成員,1
MemberList_DialogConfirm,Do you want至change 你的best girl?,Would you like至change 成員?,1
MemberList_ChangeButton,Yes,yes,1
MemberList_PhotoBoxButton,Waiting Room,waiting room,1
MemberList_TypeBonus,Attribute Bonus,Attribute bonus,1
MemberList_MemberBonus,成員 Bonus,成員 bonus,1
MemberList_TypeAndMemberBonus,Attribute & 成員 Bonus,Attribute / 成員 Bonus,1
MemberList_FilteringButton,篩選,Narrow down,1
MemberList_SortButton,Sort,Sorting,1
MemberList_ThumbnailSize,Thumbnail Size,Thumbnail size,1
MemberList_Change,Change,change,1
MemberList_Small,Small,small,1
MemberList_Big,Large,Big,1
MemberList_SizeChangeDialogTitle,Change Thumbnail Size,Changed thumbnail size,1
MemberList_SizeChangeDialogMessage,Please 選擇 你的preferred thumbnail size.,Please 選擇 你的favorite thumbnail size 顯示,1
Option_ResetToDefaultButton,Default,Default configuration,1
Option_LiveScreenPreview,演唱會 Screen Preview,演唱會 畫面 preview,1
Option_Live_Title,演唱會 Options,演唱會 settings,1
Option_Live_ConfirmBeforeLive,確認 Pre-演唱會 Options,Optional confirmation 顯示 before live,1
Option_Live_RhythmIconSpeed_Title,Rhythm Icon Speed,Speed ​​的 節奏圖示,1
Option_Live_RhythmIconSize_Title,Rhythm Icon Size,size的節奏圖示,1
Option_Live_LaneLength,Rhythm Icon Position,Position的節奏圖示,1
Option_Live_ComboPosition,Combo 顯示 Position,COMBO 顯示 position,1
Option_Live_InputResultPosition,Judgment 顯示 Position,Position的judgment 顯示,1
Option_Live_SkillEffectTextView,Show Skill Effect,顯示的skill effects,1
Option_Live_CenterIcon,Downsize Center Icon,Small central icon,1
Option_Live_PositonCenter,Center,Center,1
Option_Live_PosiionUpper,Top,Upper part,1
Option_Live_BluetoothConnectionState_Title,Bluetooth™,Bluetooth ™,1
Option_Live_BluetoothConnectionState_On,Connected,connecting,1
Option_Live_BluetoothConnectionState_Off,Disconnected,disconnected,1
Option_Live_TapTiming_Title,Judgment Timing Adjustment,Judgment adjustment,1
Option_Live_TapTiming_Left_Title,Left Side的Screen,left side的畫面,1
Option_Live_TapTiming_Right_Title,Right Side的Screen,Right side的畫面,1
Option_Live_TapTiming_Center_Title,Center Icons,Central icon,1
Option_Live_TapTiming_Left_Button,Sync與Left Side,Match至left,1
Option_Live_TapTiming_Right_Button,Sync與Right Side,Match至right,1
Option_Live_TapTiming_Normal_Title,普通 Timing,普通 time,1
Option_Live_TapTiming_Bluetooth_Title,Bluetooth™ Connection Timing,When connecting至Bluetooth ™,1
Option_Live_TapTiming_Button,Tapping Adjustment,Tap adjustment,1
Option_Live_TapTiming_TestLive,演唱會 Test,Test live,1
Option_Live_LongPressLineDepth_Title,Long Press Line Opacity,Long press line depth,1
Option_Live_SameTimePressLine_Title,顯示 Simultaneous Presses,顯示的simultaneous pressing line,1
Option_Live_SliderSameTimePressLine_Title,顯示 Swing Icon Simultaneous Presses,顯示的simultaneous pushing line的swing icon,1
Option_Live_Skill_Effect_Title,Show Skill Cut-Ins,Special skill cut -於,1
Option_Live_TapTiming_Effect_Title,Show Timing Notes,Timing 顯示,1
Option_Live_RhythmIconMovePos_Title,Rhythm Icon Deceleration,Rhythm icon deceleration,1
Option_Live_RhythmIconMovePos_Type1,Decelerate at end,Finally deceleration,1
Option_Live_RhythmIconMovePos_Type2,Decelerate at start,First deceleration,1
Option_Live_ComboUITransparent_Type3,No deceleration,Constant velocity,1
Option_Live_ComboTransparent,Combo 顯示 Opacity,Combo 顯示 darkness,1
Option_Live_ComboSize,Combo 顯示 Size,size的combo 顯示,1
Option_Live_InputResultTransparent,Judgment 顯示 Opacity,Density的judgment 顯示,1
Option_Live_InputResultSize,Judgment 顯示 Size,size的judgment 顯示,1
Option_Live_RhythmIconPos,Rhythm Icon 身高,height的節奏圖示,1
Option_Live_RhythmIconStartPos,Center Icon 身高,height的central icon,1
Option_Live_FpsSetting,演唱會 FPS,演唱會 FPS,1
Option_Live_Mirror_Title,Mirror Position的Notes,Inverted notes,1
Option_Live_LaneEffect_Title,Lane Effects,Lane effect,1
Option_Live_FillsUpLivePosition_Title,Additional 成員 Participation,Participated於additional 成員,1
Option_Live_Bluetooth_Caution,Please connect Bluetooth™ peripherals<br>via 你的device settings.,To connect至Bluetooth ™ devices，please follow settings的each terminal.,1
Option_Live_Movie_Disp,演唱會 Videos,演唱會 video,1
Option_Live_Movie_Brightness,演唱會 Video Brightness,演唱會 video brightness,1
Option_Live_Movie_Caution,default setting is [ON].,default is [ON],1
Option_LiveSkin_Title,演唱會 Icon Settings,演唱會 icon setting,1
Option_LiveSkin_Lane_Title,Lane & Tap Line,Lane tap line,1
Option_LiveSkin_LaneBrightness_Title,Lane Brightness,Lane brightness,1
Option_LiveSkin_TapEffect_Title,Tap Effects,Tap effect,1
Option_LiveSkin_RhythmIcon_Title,Note Appearance,Notes design,1
Option_LiveSkin_SE_Title,Tap Sounds,Tapping sound,1
Option_LiveSkin_SE_TapButton,Tap Sound Test,Tap sound test,1
Option_LiveSkin_SE_FlickButton,Click Sound Test,Flick sound test,1
Option_LiveProduction_Title,Volume Settings,Volume setting,1
Option_LiveProduction_Production_Title,演唱會 Visuals,演唱會 production,1
Option_LiveProduction_ActionMode_Title,Action Mode,action mode,1
Option_LiveProduction_ActionMode_Regular,普通,standard,1
Option_LiveProduction_LiveEffect,演唱會 Effects,演唱會 effect,1
Option_LiveProduction_ActionMode_Light,Lower quality,lightweight,1
Option_LiveProduction_ActionMode_Full,High quality,high quality,1
Option_LiveProduction_LiveMonitor,演唱會 Monitor,演唱會 monitor,1
Option_LiveProduction_TapEffectSize,Tap Effect Size,Tap effect size,1
Option_LiveProduction_MemberCutIn_Title,(Dummy),(dummy),1
Option_LiveProduction_ShowSkillEffect_Title,Show Skill Effect,Special skill effect 顯示,1
Option_LiveProduction_PlayClimaxMovie_Title,(Dummy) Cutscene,(Dummy) Direction,1
Option_LiveProduction_Volume_Title,演唱會 Volume,演唱會 volume,1
Option_LiveProduction_Volume_Music,歌曲,Music,1
Option_LiveProduction_Volume_SE,Sounds,SE,1
Option_LiveProduction_Volume_Tap,Taps,Manipulation noise,1
Option_LiveProduction_Volume_Voice,Voices,voice,1
Option_Volume_Title,Volume Settings,Volume setting,1
Option_Volume_LiveSettings,演唱會 Volume Settings,演唱會 volume setting,1
Option_Volume_MusicVolume,歌曲 volume,Volume的music,1
Option_Volume_SEVolume,Effects volume,Sound effects,1
Option_Volume_OtherSettings,Other Volume Settings,Other volume setting,1
Option_Volume_BGMVolume,BGM Volume,BGM volume,1
Option_System_Title,System Settings,System setting,1
Option_System_Volume_Title,System Volume,System volume,1
Option_System_Volume_BGM,歌曲 volume,Volume的music,1
Option_System_Volume_SE,Effects volume,Sound effects,1
Option_System_Volume_Voice,Voices,voice,1
Option_System_Download_Title,下載,download,1
Option_System_Download_Button,下載<br>Preload,Prior<br>下載,1
Option_System_Download_LiveMember,成員 cutscenes為演唱會,Directed透過成員 期間 live,1
Option_System_Notification_Title,Notification Settings,Notification settings,1
Option_System_Notification_Stamina_Full,Full LP,Full recovery,1
Option_System_Notification_Midnight,Late night notifications,Midnight band notification,1
Option_System_Notification_Detail,Please note that if notifications are turned off於你的device settings，you will not 獲得 any notifications來自app.<br>Late night hours are between 12:00 am與5:59 am.,Please note that if notification is turned off透過setting terminal， application will not be notified.,1
Option_System_Alert_Title,Alert Settings,Alert setting,1
Option_System_Alert_UseTooMuch,Spending alerts,使用d alert,1
Option_System_Alert_Detail,"* confirmation 畫面 will pop up 當 每月 usage exceeds ¥100,000.","* confirmation 畫面 will be 顯示 當 每月 usage exceeds 100,000 yen.",1
Option_System_Others_Title,Other Settings,Other settings,1
Option_System_FixScreenDirection,Fix 畫面 orientation,Fix 畫面 rotation,1
Option_System_StaminaConfirm,確認 當 LP is low,LP deficiency confirmation,1
Option_System_AutoBurstConfirm,確認 當 跳過 票券 are low,跳過 ticket shortage confirmation,1
Option_System_BatteryConfirm,Low battery warnings,Battery warning,1
Option_System_BluetoothConfirm,Check Bluetooth™ connections,Bluetooth ™ connection confirmation,1
Option_System_HomeSceneMoviePlay,Show Home Screen animation,Home 畫面 video production,1
Option_System_IgnoreGachaUrEffect,跳過 all but UR animations,Only UR does not skip production,1
Option_System_Live2D_Character_Title,Profile 成員,顯示 成員,1
Option_System_Live2D_Character_UseRecommend,Best Girl,Ichi recommended 成員,1
Option_System_Live2D_Character_UseDeck,Group 成員,Group 成員,1
Option_System_Live2D_Character_Detail,* profile 成員 will be updated1次 畫面 changes.,* 顯示 成員 will be updated 當 畫面 is switched.,1
PresentBox_Scroll_AcquiredDateTimeLabel,Date與time received,Acquisition date與time,1
PresentBox_Scroll_ReceivedDateTimeLabel,Date與time claimed,Date與time,1
PresentBox_Scroll_ExpireDateTimeLabel,Claim 透過,Deadline為receipt,1
PresentBox_Tab_Receivable,Unclaimed,Unconcerned,1
PresentBox_Tab_Received,Claiming hi劇情,Reception hi劇情,1
PresentBox_Title,禮物盒,present,1
PresentBox_MainTitle,List的禮物s,禮物 清單,1
PresentBox_SubTitle,禮物盒,present,1
PresentBox_Receive,Claim,獲得,1
PresentBox_AllReceive,Claim All,Collective receipt,1
PresentBox_EmptyReceivable,曜 have no presents.,There is no present至顯示,1
PresentBox_EmptyReceived,曜 have no presents.,There is no present至顯示,1
PrivateEnter_Title,Search 演唱會,演唱會 search,1
PrivateEnter_ConfirmTitle,Joining 演唱會,演唱會 participation confirmation,1
PrivateEnter_Message,*Enter 6 digit 演唱會 ID,* Please enter 6 -digit live ID,1
PrivateEnter_RoomID,演唱會 ID,演唱會 ID,1
PrivateEnter_EnterButton,Join,Participation,1
PrivateEnter_SearchButton,Search,search,1
PrivateEnter_ConfirmRoom,Teamup 演唱會 {0},Kyoroku 演唱會 {0},1
